"AI_Agent_API_Name__c","AI_Agent_Session__c","AI_Agent_Version_API_Name__c","Demo_Identifier__c","End_Days__c","End_Time__c","External_ID__c","Request_Summary_Text__c","Response_Summary_Text__c","Start_Days__c","Start_Time__c"
"Skywave_Airlines_Agent","6e3e1249-ade6-4346-a873-0011d348e98f","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-7.0","19:08:02","416f0da5-d8b3-470a-af62-396d3b8a3f39","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-7.0","19:07:00"
"Skywave_Airlines_Agent","6e3e1249-ade6-4346-a873-0011d348e98f","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-7.0","19:16:28","8edd6ea3-32a6-4879-a6eb-fbc73e7e1c21","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-7.0","19:11:51"
"Skywave_Airlines_Agent","8b3a92cf-10f8-459b-a5ad-40f5dd8bfa47","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-11.0","17:31:55","96f84315-09c9-4ad2-ae04-0ccba6177082","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-11.0","17:31:00"
"Skywave_Airlines_Agent","736654f6-6af9-480d-a017-736a697332dc","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-7.0","18:18:43","7c1c8a76-1fe4-4478-ad65-a3de969ca6ed","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-7.0","18:18:00"
"Skywave_Airlines_Agent","7e73d629-d8ed-47cc-a52d-f67e92978c3e","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-7.0","19:00:06","83b0fee2-0354-4527-ad2f-02b8440c6750","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-7.0","18:59:00"
"Skywave_Airlines_Agent","6fca1511-a001-493d-a18e-d900d5c8e35a","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","14:20:57","f25e614b-6af7-4ad2-aa8f-4fe9b6c51a5c","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-10.0","14:20:00"
"Skywave_Airlines_Agent","21b39ac1-ef27-46f8-a083-1049716257bf","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","15:22:45","6f1a6560-5e73-488f-aeb7-f0ef9ce06dc6","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-8.0","15:22:00"
"Skywave_Airlines_Agent","21b39ac1-ef27-46f8-a083-1049716257bf","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","15:27:08","90cecf28-9689-445a-a093-be400eaf90a6","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-8.0","15:23:31"
"Skywave_Airlines_Agent","6f8a4776-f09f-4eec-a78d-296a0dfb2786","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","14:48:15","de36c73c-1884-44cc-a533-6027068ab2df","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-5.0","14:45:00"
"Skywave_Airlines_Agent","6f8a4776-f09f-4eec-a78d-296a0dfb2786","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","14:53:06","4fee1f48-8bae-4d42-a4f7-77df29e6dc3e","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-5.0","14:52:13"
"Skywave_Airlines_Agent","73e4f2ed-19eb-4356-a669-55109b437c94","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","18:41:56","1473ff23-0e37-4054-a410-44937ea581cc","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-8.0","18:38:00"
"Skywave_Airlines_Agent","ca56d848-cdc7-4125-abcd-71e979196093","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-2.0","10:40:24","3507571c-a5d7-44e2-af96-8673ee64ef45","Show me my upcoming bookings","You have one upcoming booking — LH 1927 BER-MUC-SFO, confirmed.","-2.0","10:40:00"
"Skywave_Airlines_Agent","ca56d848-cdc7-4125-abcd-71e979196093","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-2.0","10:41:26","2e1d2f4c-ffdb-4abf-a5cf-db63b925c9df","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-2.0","10:41:06"
"Skywave_Airlines_Agent","7c4ac7b5-8fda-4aa6-a0ae-11a628fab688","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","14:28:27","ac420e1b-fb39-4bb5-a537-c30c75bfb81e","I lost my luggage in Munich last week, can you help?","I have created case 00012345 for your lost luggage. We will contact you within 24 hours.","-1.0","14:24:00"
"Skywave_Airlines_Agent","7c4ac7b5-8fda-4aa6-a0ae-11a628fab688","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","14:30:18","33d18d80-8e73-43b1-aa45-ed1fb7a55ea4","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-1.0","14:29:14"
"Skywave_Airlines_Agent","03b41a51-9fec-4279-a37b-d6995ae387ec","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-3.0","11:27:50","349e4a4b-4a51-463b-ab68-1f8f6c005c32","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-3.0","11:25:00"
"Skywave_Airlines_Agent","03b41a51-9fec-4279-a37b-d6995ae387ec","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-3.0","11:30:40","cb4187e6-cc0a-4ba2-a186-d5ceea373ec7","Tell me a joke","I am a Skywave booking assistant. How can I help with your travel?","-3.0","11:29:00"
"Skywave_Airlines_Agent","03b41a51-9fec-4279-a37b-d6995ae387ec","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-3.0","11:32:40","b8c52a43-80a3-45a7-a246-c8fabe2aa1fc","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-3.0","11:31:35"
"Skywave_Airlines_Agent","f91b856c-4e71-4821-a2a6-e5fe68d84610","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-2.0","08:11:07","98114efa-26bd-46cc-a67e-a2938615357b","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-2.0","08:10:00"
"Skywave_Airlines_Agent","206bc0ec-59be-4520-a666-b54b70fa1d1c","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","08:15:19","7cc8d918-d3cf-4531-a7c6-e1f4b1512294","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-10.0","08:12:00"
"Skywave_Airlines_Agent","3d839c22-f9f5-4ac6-a322-6e270f3c7684","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","14:35:02","d6819885-c766-49ee-a790-beb80966aded","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-9.0","14:33:00"
"Skywave_Airlines_Agent","c2fa2845-f102-4bf8-a95d-a505f9b38bb9","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","08:03:22","ee296584-9d7c-4e62-a10a-93d2846b7a29","Show me my upcoming bookings","You have one upcoming booking — LH 1927 BER-MUC-SFO, confirmed.","-6.0","08:03:00"
"Skywave_Airlines_Agent","c2fa2845-f102-4bf8-a95d-a505f9b38bb9","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","08:04:46","6fb2d851-22eb-46ce-a4da-b35d4ac8cd73","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-6.0","08:03:56"
"Skywave_Airlines_Agent","0c5bad76-92bc-45c9-aef6-3abf4fa5de9c","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","08:13:37","747809ad-ecfe-4ff1-a54f-62d32425cf1a","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-10.0","08:13:00"
"Skywave_Airlines_Agent","0c5bad76-92bc-45c9-aef6-3abf4fa5de9c","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","08:17:15","c49f3569-6bea-4ced-a242-46e0bdae971d","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-10.0","08:16:07"
"Skywave_Airlines_Agent","e3db960d-710c-4d96-a58c-11beb9e26fda","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","15:07:28","9f0ead68-4c91-4929-a255-91e2d001c47b","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-1.0","15:07:00"
"Skywave_Airlines_Agent","e3db960d-710c-4d96-a58c-11beb9e26fda","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","15:11:01","86214021-cef3-441f-aaad-c332efda58ed","Show me my upcoming bookings","You have one upcoming booking — LH 1927 BER-MUC-SFO, confirmed.","-1.0","15:07:53"
"Skywave_Airlines_Agent","3558ee33-c510-4b83-a0f9-cfc4c599b9bc","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","18:02:32","d9929ab8-999c-4386-a511-f324469ef39e","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-13.0","18:02:00"
"Skywave_Airlines_Agent","3558ee33-c510-4b83-a0f9-cfc4c599b9bc","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","18:04:22","b2a55f0b-53ad-4da4-a659-f645c2bf8089","My in-flight wifi did not work, I want a refund","I have logged your complaint as case 00012346. A refund will be processed.","-13.0","18:03:42"
"Skywave_Airlines_Agent","25a98ac2-95a9-43a8-a4ab-76b613cf9ffe","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-3.0","09:04:54","9cba6ef2-b961-49b2-ac3a-7944e80c9770","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-3.0","09:04:00"
"Skywave_Airlines_Agent","25a98ac2-95a9-43a8-a4ab-76b613cf9ffe","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-3.0","09:06:49","3021122a-f4a8-438b-a828-75d616878e30","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-3.0","09:06:25"
"Skywave_Airlines_Agent","25a98ac2-95a9-43a8-a4ab-76b613cf9ffe","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-3.0","09:08:06","90c6965b-9626-4599-a561-5d5ffe5fdb26","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-3.0","09:07:27"
"Skywave_Airlines_Agent","cac584e0-9e70-4a2e-abec-25caa6f3146e","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","14:16:33","fe446b6e-ad50-436d-a9d8-55465077a816","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-9.0","14:16:00"
"Skywave_Airlines_Agent","cac584e0-9e70-4a2e-abec-25caa6f3146e","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","14:21:10","a409ba20-b731-4e4b-a2fe-bb100f0495ec","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-9.0","14:19:59"
"Skywave_Airlines_Agent","cac584e0-9e70-4a2e-abec-25caa6f3146e","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","14:24:50","9482d3f8-2aa3-47f7-a45b-a5833a1316fd","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-9.0","14:21:27"
"Skywave_Airlines_Agent","8e367453-c31e-452b-a42c-a40c64adfdf5","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","19:40:14","3f974b02-f064-4887-a308-03454e3392ff","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-1.0","19:39:00"
"Skywave_Airlines_Agent","3648a988-5c8f-4eeb-a5c6-b14d73bd687a","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","18:10:05","874ed0cc-5230-4b14-a8dd-b7c47743332e","Whats the weather like in Tokyo?","I can only help with flight bookings and Skywave loyalty questions.","-13.0","18:08:00"
"Skywave_Airlines_Agent","3648a988-5c8f-4eeb-a5c6-b14d73bd687a","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","18:13:49","7823171c-8481-40a0-a1c0-44cf595ac587","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-13.0","18:11:08"
"Skywave_Airlines_Agent","3648a988-5c8f-4eeb-a5c6-b14d73bd687a","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","18:15:40","2c85a3d8-e6b1-4c24-a803-2e3068edbe9e","My first name is misspelled on my ticket","I have corrected the spelling on your ticket. Please review the updated itinerary.","-13.0","18:14:30"
"Skywave_Airlines_Agent","45d1fd02-36b6-487d-a87c-d528a8114087","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","15:05:03","075504de-64c7-4938-a027-c23f99895c09","My first name is misspelled on my ticket","I have corrected the spelling on your ticket. Please review the updated itinerary.","-10.0","15:04:00"
"Skywave_Airlines_Agent","14b2d4fa-6cbf-424e-a429-9a7da02e87ec","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","09:51:20","a7115232-74f1-4f43-a45e-e786fd0f0c13","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-12.0","09:49:00"
"Skywave_Airlines_Agent","6b1caea2-ad67-4922-af12-83333c219dd7","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","16:22:58","afe47eda-6a36-4db8-a30f-98ee47d80657","Tell me a joke","I am a Skywave booking assistant. How can I help with your travel?","-5.0","16:20:00"
"Skywave_Airlines_Agent","6b1caea2-ad67-4922-af12-83333c219dd7","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","16:24:28","7d541c74-77a5-46ea-a3c7-b442d135e9b1","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-5.0","16:23:17"
"Skywave_Airlines_Agent","6b1caea2-ad67-4922-af12-83333c219dd7","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","16:28:12","8aa7ef05-ade2-4a8b-ac90-b0c0d813a328","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-5.0","16:27:12"
"Skywave_Airlines_Agent","2a3c5541-65b0-4bc8-a1ac-6de7f5138679","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","13:44:34","09c0a137-c537-4c69-aa8c-f6c1d011f84b","Tell me a joke","I am a Skywave booking assistant. How can I help with your travel?","-10.0","13:44:00"
"Skywave_Airlines_Agent","fb62c36b-fd29-4e70-a606-6c709dc951d7","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","13:52:09","b65bf259-ee33-4adc-a821-9115e88c6e78","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-1.0","13:51:00"
"Skywave_Airlines_Agent","fb62c36b-fd29-4e70-a606-6c709dc951d7","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","13:56:40","c9943bb6-0fcf-48a4-a5b8-9d09d2586df3","Tell me a joke","I am a Skywave booking assistant. How can I help with your travel?","-1.0","13:52:49"
"Skywave_Airlines_Agent","2d7a7c19-6b2a-4f5b-aab7-2bac527dfd91","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-4.0","19:50:28","f4e24778-0942-4d40-a5fa-ba85145536b0","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-4.0","19:50:00"
"Skywave_Airlines_Agent","1e2a4660-a4d7-4bee-a438-d925f4369077","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-7.0","15:28:03","b01de665-f037-412d-a8f2-12d041cbdc0d","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-7.0","15:27:00"
"Skywave_Airlines_Agent","551fc493-e42e-4281-a013-e9233d7a7df0","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","08:49:11","ba7465b4-5095-4549-afa6-a6ae796595b7","My first name is misspelled on my ticket","I have corrected the spelling on your ticket. Please review the updated itinerary.","-12.0","08:47:00"
"Skywave_Airlines_Agent","551fc493-e42e-4281-a013-e9233d7a7df0","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","08:50:42","785cff7e-ed7c-41da-a6b9-9e64ccf5e88e","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-12.0","08:50:01"
"Skywave_Airlines_Agent","551fc493-e42e-4281-a013-e9233d7a7df0","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","08:52:17","767caba7-d00f-4228-ab3b-d3df9ddccd97","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-12.0","08:51:50"
"Skywave_Airlines_Agent","6a028b10-3524-4224-a001-cfea6fbcb3f6","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","18:25:18","b7eff8f0-e175-4649-aaf8-a2a35720ad37","My first name is misspelled on my ticket","I have corrected the spelling on your ticket. Please review the updated itinerary.","-12.0","18:24:00"
"Skywave_Airlines_Agent","86c88c4b-90dd-4350-ac31-c63603f4d636","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","19:03:54","33f8579e-1b0c-4246-a310-adcce680a820","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-10.0","18:59:00"
"Skywave_Airlines_Agent","5ff5713c-a7a9-4937-a7fc-1a8bd138545e","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","12:44:51","a0fc2231-8c98-4523-a2e5-529e74bc085c","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-13.0","12:42:00"
"Skywave_Airlines_Agent","5ff5713c-a7a9-4937-a7fc-1a8bd138545e","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","12:46:28","294f4b0d-8f86-4584-a1d8-bc569ddc280e","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-13.0","12:45:51"
"Skywave_Airlines_Agent","badde09e-5dbf-4155-ac64-0af353c0a724","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","19:54:48","d1707131-4685-4e31-af11-f7c0d0b5da79","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-13.0","19:54:00"
"Skywave_Airlines_Agent","badde09e-5dbf-4155-ac64-0af353c0a724","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","19:56:54","bd31085d-043b-4e79-a27f-51815fb89c21","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-13.0","19:55:54"
"Skywave_Airlines_Agent","badde09e-5dbf-4155-ac64-0af353c0a724","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","19:58:36","b97f8b05-da19-43bb-a3aa-acb723e43f48","My in-flight wifi did not work, I want a refund","I have logged your complaint as case 00012346. A refund will be processed.","-13.0","19:57:39"
"Skywave_Airlines_Agent","458ea171-e9c6-4450-a2c7-c2c0e500b499","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-7.0","13:50:11","cd95231f-9669-440c-ad74-944977864a79","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-7.0","13:49:00"
"Skywave_Airlines_Agent","98f532e7-c750-4ed1-aee0-a35571f47700","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-11.0","09:15:03","6c91ca18-2bfa-4e83-a0c1-db25c39bffcc","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-11.0","09:14:00"
"Skywave_Airlines_Agent","835c4acd-8ae2-4830-ab31-1d287cd61ff4","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","08:07:22","7e383c73-c553-4bea-a8e4-44dd54b9690f","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-1.0","08:07:00"
"Skywave_Airlines_Agent","2528817f-5027-45a8-ae93-b2a3a0f9d918","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","14:02:42","b0f14553-ec55-44ca-a992-cb84c7d52f68","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-14.0","14:02:00"
"Skywave_Airlines_Agent","4e8c5251-86f7-4996-a2fa-f9b05169799b","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","16:08:18","1a37c0c7-f229-487d-ad54-148f993bd213","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-10.0","16:07:00"
"Skywave_Airlines_Agent","4e8c5251-86f7-4996-a2fa-f9b05169799b","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","16:09:46","925edd0f-7e6e-4c65-a52a-8b3636709313","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-10.0","16:08:50"
"Skywave_Airlines_Agent","316ecaa3-7a77-44a2-ad74-af6cef306b1b","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-3.0","09:23:13","53dd18c4-e097-432f-a8b9-6ad9659bf4cb","My in-flight wifi did not work, I want a refund","I have logged your complaint as case 00012346. A refund will be processed.","-3.0","09:22:00"
"Skywave_Airlines_Agent","19e0fa78-c972-4d91-ad26-6cff9f8884fa","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","16:09:03","b3c3275e-b1ae-4861-a02f-78b320ae551d","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-5.0","16:05:00"
"Skywave_Airlines_Agent","19e0fa78-c972-4d91-ad26-6cff9f8884fa","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","16:11:17","95e1eb2c-bb57-4e0a-a5e1-bec23ab7ba95","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-5.0","16:10:15"
"Skywave_Airlines_Agent","4d6797c1-41bb-4ee8-a241-728e445a47fb","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","11:53:06","b5f0881f-1457-47ef-a2f5-c3d36b4404f8","I lost my luggage in Munich last week, can you help?","I have created case 00012345 for your lost luggage. We will contact you within 24 hours.","-5.0","11:52:00"
"Skywave_Airlines_Agent","4d6797c1-41bb-4ee8-a241-728e445a47fb","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","11:54:03","dcf0499b-f24f-46a4-a134-e68aabd1a299","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-5.0","11:53:33"
"Skywave_Airlines_Agent","819436cd-170b-49d9-ae97-ec8bb4c09da2","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-7.0","13:13:42","1b5367c0-846c-4dd4-a22f-936dd9809178","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-7.0","13:12:00"
"Skywave_Airlines_Agent","707078b8-8fb7-4d34-af13-a68a82fe164f","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","14:19:48","4cf00d96-2e8c-4aaf-a4e4-aae649ed5e83","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-1.0","14:16:00"
"Skywave_Airlines_Agent","9b257127-52b3-4b51-a432-a6223a12de55","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","18:07:52","c0d5728e-8209-41d5-a97a-dac9a79dd33c","My in-flight wifi did not work, I want a refund","I have logged your complaint as case 00012346. A refund will be processed.","-14.0","18:07:00"
"Skywave_Airlines_Agent","9b257127-52b3-4b51-a432-a6223a12de55","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","18:09:24","863a42f2-2112-48e8-ab73-cfd199de765a","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-14.0","18:08:22"
"Skywave_Airlines_Agent","9fac2bd7-67a0-49b3-a124-2fdb1281c69d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","12:09:11","a30fe7ca-ff5f-4702-ab73-debb3e58ef65","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-10.0","12:08:00"
"Skywave_Airlines_Agent","47842372-19ad-4ca1-a978-81b81e5b10d7","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-7.0","10:09:31","a411d25b-9f7d-4058-aa52-b02a3493b010","Whats the weather like in Tokyo?","I can only help with flight bookings and Skywave loyalty questions.","-7.0","10:09:00"
"Skywave_Airlines_Agent","6eea2b47-6f28-4943-a110-c4a9e6101e23","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","12:44:15","280c3857-7e51-4a9a-a63d-d383e3ea2660","I lost my luggage in Munich last week, can you help?","I have created case 00012345 for your lost luggage. We will contact you within 24 hours.","-10.0","12:43:00"
"Skywave_Airlines_Agent","6eea2b47-6f28-4943-a110-c4a9e6101e23","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","12:45:12","7ded9825-750f-4d96-ae64-15fc086100cd","My first name is misspelled on my ticket","I have corrected the spelling on your ticket. Please review the updated itinerary.","-10.0","12:44:36"
"Skywave_Airlines_Agent","8d3ecb44-fdd3-411a-af7e-8b6ec6d3ec39","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-7.0","19:54:32","cccb3b1c-466b-4108-a152-ae140dbe5bfc","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-7.0","19:52:00"
"Skywave_Airlines_Agent","0ca74133-6cab-4d06-a0eb-36b1825723ed","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","13:57:22","9c98d98c-06e2-4fb3-adf4-12dffc1ef570","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-8.0","13:55:00"
"Skywave_Airlines_Agent","0ca74133-6cab-4d06-a0eb-36b1825723ed","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","14:02:21","8f678075-0575-46a7-a3a1-76331c8f6f6a","I lost my luggage in Munich last week, can you help?","I have created case 00012345 for your lost luggage. We will contact you within 24 hours.","-8.0","14:01:06"
"Skywave_Airlines_Agent","f764db21-c10b-40ae-a624-03320ef958c0","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","14:29:42","9d96e64f-3fe8-47a3-af45-9a07e4d52953","I lost my luggage in Munich last week, can you help?","I have created case 00012345 for your lost luggage. We will contact you within 24 hours.","-14.0","14:29:00"
"Skywave_Airlines_Agent","88a9eade-fc06-4a4d-a614-723554b90af2","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","08:02:34","1330856c-d23d-47bb-a3fa-579ea2fdcfa1","I lost my luggage in Munich last week, can you help?","I have created case 00012345 for your lost luggage. We will contact you within 24 hours.","-6.0","08:02:00"
"Skywave_Airlines_Agent","88a9eade-fc06-4a4d-a614-723554b90af2","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","08:06:36","17e851e9-7ea0-4a24-aa53-fc65be92c04c","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-6.0","08:03:22"
"Skywave_Airlines_Agent","63188277-16b4-49dc-ab87-c028c6f9b436","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","09:08:51","ca7baf71-a56f-40d7-a4d6-62e1c076226d","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-9.0","09:05:00"
